,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,share_bytes_setup_phase_total,share_bytes_setup_phase_client,share_bytes_setup_phase_server,share_bytes_online_phase_client,server.Command being timed,server.User time (seconds),server.System time (seconds),server.Percent of CPU this job got,server.Elapsed (wall clock) time (h:mm:ss or m:ss),server.Average shared text size (kbytes),server.Average unshared data size (kbytes),server.Average stack size (kbytes),server.Average total size (kbytes),server.Maximum resident set size (kbytes),server.Average resident set size (kbytes),server.Major (requiring I/O) page faults,server.Minor (reclaiming a frame) page faults,server.Voluntary context switches,server.Involuntary context switches,server.Swaps,server.File system inputs,server.File system outputs,server.Socket messages sent,server.Socket messages received,server.Signals delivered,server.Page size (bytes),server.Exit status,client.Command being timed,client.User time (seconds),client.System time (seconds),client.Percent of CPU this job got,client.Elapsed (wall clock) time (h:mm:ss or m:ss),client.Average shared text size (kbytes),client.Average unshared data size (kbytes),client.Average stack size (kbytes),client.Average total size (kbytes),client.Maximum resident set size (kbytes),client.Average resident set size (kbytes),client.Major (requiring I/O) page faults,client.Minor (reclaiming a frame) page faults,client.Voluntary context switches,client.Involuntary context switches,client.Swaps,client.File system inputs,client.File system outputs,client.Socket messages sent,client.Socket messages received,client.Signals delivered,client.Page size (bytes),client.Exit status,energy_client,energy_server,server.hardware.aes.performance,server.hardware.rtt,server.hardware.throughput,server.online_time.bool.local_gates,server.online_time.bool.interactive_gates,server.online_time.bool.layer_finish,server.online_time.yao.local_gates,server.online_time.yao.interactive_gates,server.online_time.yao.layer_finish,server.online_time.yao_rev.local_gates,server.online_time.yao_rev.interactive_gates,server.online_time.yao_rev.layer_finish,server.online_time.arith.local_gates,server.online_time.arith.interactive_gates,server.online_time.arith.layer_finish,server.online_time.splut.local_gates,server.online_time.splut.interactive_gates,server.online_time.splut.layer_finish,server.online_time.communication,server.complexities.boolean_sharing.ands,server.complexities.boolean_sharing.depth,server.complexities.total_vec_and,server.complexities.total_non_vec_and,server.complexities.xor_vals,server.complexities.gates,server.complexities.comb_gates,server.complexities.combstruct_gates,server.complexities.perm_gates,server.complexities.subset_gates,server.complexities.split_gates,server.complexities.yao.ands,server.complexities.yao.depth,server.complexities.reverse_yao.ands,server.complexities.reverse_yao.depth,server.complexities.arithmetic_sharing.muls,server.complexities.arithmetic_sharing.depth,server.complexities.sp_lut_sharing.ot_gates_total,server.complexities.sp_lut_sharing.depth,server.complexities.total_nr_of_gates,server.complexities.total_depth,server.timings.total,server.timings.init,server.timings.circuitgen,server.timings.network,server.timings.baseots,server.timings.setup,server.timings.otextension,server.timings.garbling,server.timings.online,server.communication.total.sent,server.communication.total.received,server.communication.base_ots.sent,server.communication.base_ots.received,server.communication.setup.sent,server.communication.setup.received,server.communication.otextension.sent,server.communication.otextension.received,server.communication.garbling.sent,server.communication.garbling.received,server.communication.online.sent,server.communication.online.received,server.cos_dist_ver,server.cos_dist_sfe,client.hardware.aes.performance,client.hardware.rtt,client.hardware.throughput,client.online_time.bool.local_gates,client.online_time.bool.interactive_gates,client.online_time.bool.layer_finish,client.online_time.yao.local_gates,client.online_time.yao.interactive_gates,client.online_time.yao.layer_finish,client.online_time.yao_rev.local_gates,client.online_time.yao_rev.interactive_gates,client.online_time.yao_rev.layer_finish,client.online_time.arith.local_gates,client.online_time.arith.interactive_gates,client.online_time.arith.layer_finish,client.online_time.splut.local_gates,client.online_time.splut.interactive_gates,client.online_time.splut.layer_finish,client.online_time.communication,client.complexities.boolean_sharing.ands,client.complexities.boolean_sharing.depth,client.complexities.total_vec_and,client.complexities.total_non_vec_and,client.complexities.xor_vals,client.complexities.gates,client.complexities.comb_gates,client.complexities.combstruct_gates,client.complexities.perm_gates,client.complexities.subset_gates,client.complexities.split_gates,client.complexities.yao.ands,client.complexities.yao.depth,client.complexities.reverse_yao.ands,client.complexities.reverse_yao.depth,client.complexities.arithmetic_sharing.muls,client.complexities.arithmetic_sharing.depth,client.complexities.sp_lut_sharing.ot_gates_total,client.complexities.sp_lut_sharing.depth,client.complexities.total_nr_of_gates,client.complexities.total_depth,client.timings.total,client.timings.init,client.timings.circuitgen,client.timings.network,client.timings.baseots,client.timings.setup,client.timings.otextension,client.timings.garbling,client.timings.online,client.communication.total.sent,client.communication.total.received,client.communication.base_ots.sent,client.communication.base_ots.received,client.communication.setup.sent,client.communication.setup.received,client.communication.otextension.sent,client.communication.otextension.received,client.communication.garbling.sent,client.communication.garbling.received,client.communication.online.sent,client.communication.online.received,client.cos_dist_ver,client.cos_dist_sfe
0,lfw/Adrian_McPherson/Adrian_McPherson_0001.jpg,lfw/Adrian_McPherson/Adrian_McPherson_0002.jpg,False,True,0.8067332613764571,0.8067332506,93.14274621009827,75.56715226173401,17.575593948364258,13621,6803,6818,6801,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 0 -a 192.168.0.102 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",23.29,1.97,33%,1:15.13,0,0,0,0,135740,0,3,39471,7823,1703,0,296,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 1 -a 192.168.0.102 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",22.84,2.03,33%,1:15.18,0,0,0,0,135580,0,0,38466,7966,2996,0,0,0,0,0,0,4096,0,10.38856608,10.0305555,47.3024660106,5.2503750000,2.4721095824,2.3060000000,2.0650000000,1.7410000000,0.0460000000,0.0440000000,0.0170000000,0.0460000000,0.0330000000,0.0150000000,0.1800000000,0.0820000000,0.1490000000,0.0360000000,0.0370000000,0.3210000000,152.2030000000,3016,48,3016,3016,3002,3002,0,0,0,0,0,0,0,0,0,128,2,0,1,6375,48,293.5650000000,22083.8770000000,0.2960000000,18.9280000000,52683.7930000000,132.2470000000,131.9650000000,0.0050000000,161.3120000000,124488,124488,67138388,67138388,122223,122223,122223,122223,0,0,2265,2265,0.8067332506,0.8067332506,47.7832402898,5.2375625000,2.5510056134,2.0730000000,2.0610000000,1.6020000000,0.0500000000,0.0360000000,0.1200000000,0.0460000000,0.0420000000,0.0230000000,0.1750000000,0.1370000000,0.1380000000,0.0520000000,0.0420000000,0.2800000000,147.8520000000,3016,48,3016,3016,3002,3002,0,0,0,0,0,0,0,0,0,128,2,0,1,6375,48,299.4340000000,21817.5000000000,0.3830000000,338.8280000000,52683.2470000000,136.4740000000,136.1810000000,0.0040000000,162.9550000000,124497,124488,67138379,67138388,122232,122224,122223,122224,0,0,2265,2264,0.8067332506,0.8067332506
0,lfw/Adrian_McPherson/Adrian_McPherson_0001.jpg,lfw/Jeanette_Stauffer/Jeanette_Stauffer_0001.jpg,True,False,1.0591659111812022,-401.3689575195,91.07668805122375,75.11859726905823,15.958090782165527,13621,6803,6818,6801,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 0 -a 192.168.0.102 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",23.27,1.94,33%,1:14.70,0,0,0,0,135700,0,0,39455,7780,2250,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 1 -a 192.168.0.102 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",23.15,1.91,33%,1:14.74,0,0,0,0,135680,0,0,38466,7906,2733,0,0,0,0,0,0,4096,0,9.9522633,9.960043950000001,47.3326218649,6.8970000000,2.4952670340,1.9940000000,1.9790000000,1.3290000000,0.0770000000,0.0500000000,0.0260000000,0.0550000000,0.0360000000,0.0130000000,0.1810000000,0.0790000000,0.1160000000,0.0410000000,0.0310000000,0.2330000000,143.6680000000,3016,48,3016,3016,3002,3002,0,0,0,0,0,0,0,0,0,128,2,0,1,6375,48,289.4560000000,22070.5100000000,0.3650000000,27.7240000000,52271.1260000000,133.8050000000,133.5180000000,0.0050000000,155.6460000000,124488,124488,67138388,67138388,122223,122223,122223,122223,0,0,2265,2265,1.0591659546,-401.3689575195,47.5553949529,7.3355625000,2.5700013659,1.8930000000,1.9790000000,1.2280000000,0.0490000000,0.0340000000,0.0110000000,0.0370000000,0.0570000000,0.0190000000,0.1780000000,0.0650000000,0.1080000000,0.0450000000,0.0440000000,0.2480000000,143.5910000000,3016,48,3016,3016,3002,3002,0,0,0,0,0,0,0,0,0,128,2,0,1,6375,48,288.3240000000,21923.8090000000,0.3220000000,210.3980000000,52278.9960000000,138.1820000000,137.8590000000,0.0060000000,150.1350000000,124497,124488,67138379,67138388,122232,122232,122223,122224,0,0,2265,2256,1.0591659546,-401.3689575195
0,lfw/Adrian_Nastase/Adrian_Nastase_0001.jpg,lfw/Adrian_Nastase/Adrian_Nastase_0002.jpg,True,True,0.5191633524998275,0.5191633701,90.42331409454346,73.70155882835388,16.721755266189575,13636,6814,6822,6817,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 0 -a 192.168.0.102 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",23.25,1.96,34%,1:13.26,0,0,0,0,135724,0,0,39469,7508,2340,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 1 -a 192.168.0.102 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",23.16,2.06,34%,1:13.27,0,0,0,0,135676,0,0,38468,8327,1304,0,0,0,0,0,0,4096,0,10.2218544,10.242230000000001,47.3859411373,4.7310000000,2.5633964490,2.1200000000,2.0100000000,1.9030000000,0.0420000000,0.0440000000,0.0190000000,0.1600000000,0.0460000000,0.0080000000,0.1850000000,0.0730000000,0.2730000000,0.0410000000,0.0310000000,0.3150000000,139.4540000000,3016,48,3016,3016,3002,3002,0,0,0,0,0,0,0,0,0,128,2,0,1,6375,48,287.4870000000,22046.6910000000,0.3180000000,18.7060000000,50861.3540000000,131.9930000000,131.6890000000,0.0050000000,155.4890000000,124488,124488,67138388,67138388,122223,122223,122215,122223,0,0,2265,2265,0.5191633701,0.5191633701,47.4055901931,4.6576250000,2.6421632447,2.3260000000,2.5650000000,1.3260000000,0.0600000000,0.0380000000,0.0140000000,0.0550000000,0.0480000000,0.0190000000,0.1920000000,0.0680000000,0.1210000000,0.0430000000,0.0660000000,0.2490000000,139.4110000000,3016,48,3016,3016,3002,3002,0,0,0,0,0,0,0,0,0,128,2,0,1,6375,48,285.8730000000,22030.5970000000,0.3200000000,49.3450000000,50861.1110000000,136.4190000000,135.8500000000,0.0050000000,149.4480000000,124497,124488,67138379,67138388,122232,122232,122232,122224,0,0,2265,2256,0.5191633701,0.5191633701
0,lfw/Adrian_Nastase/Adrian_Nastase_0001.jpg,lfw/Thomas_Weston/Thomas_Weston_0001.jpg,True,False,0.9006410820419967,-5216.287109375,90.41131114959717,74.37975931167603,16.031551837921143,13636,6814,6822,6811,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 0 -a 192.168.0.102 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",23.22,1.94,34%,1:13.38,0,0,0,0,135696,0,0,39464,8029,1643,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 1 -a 192.168.0.102 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",23.37,1.81,34%,1:13.98,0,0,0,0,135696,0,0,38468,8078,1787,0,0,0,0,0,0,4096,0,10.150299960000002,10.0978024,47.4083994721,4.2356250000,2.5563502987,2.4380000000,1.8800000000,1.5830000000,0.0480000000,0.0430000000,0.0190000000,0.0450000000,0.0430000000,0.0120000000,0.1770000000,0.0860000000,0.1300000000,0.0400000000,0.0440000000,0.2480000000,142.7230000000,3016,48,3016,3016,3002,3002,0,0,0,0,0,0,0,0,0,128,2,0,1,6375,48,288.1880000000,22036.8220000000,0.3120000000,23.1330000000,50988.9230000000,133.0020000000,132.6500000000,0.0050000000,155.1800000000,124488,124488,67138388,67138388,122223,122223,122223,122223,0,0,2265,2265,0.9006410837,-5216.2871093750,47.3756832462,4.1850625000,2.6350691137,2.5090000000,2.0670000000,2.2770000000,0.0610000000,0.0360000000,0.1560000000,0.0550000000,0.0450000000,0.0200000000,0.1710000000,0.0710000000,0.2680000000,0.0540000000,0.0470000000,0.4500000000,141.7220000000,3016,48,3016,3016,3002,3002,0,0,0,0,0,0,0,0,0,128,2,0,1,6375,48,286.9240000000,22006.7620000000,0.3000000000,654.8850000000,50989.1050000000,136.5150000000,136.2200000000,0.0050000000,150.4050000000,124497,124488,67138379,67138388,122232,122223,122223,122223,0,0,2265,2265,0.9006410837,-5216.2871093750
0,lfw/Adrien_Brody/Adrien_Brody_0001.jpg,lfw/Adrien_Brody/Adrien_Brody_0002.jpg,False,True,0.9394555931136801,0.9394555688,92.52077436447144,76.3260064125061,16.194767951965332,13618,6803,6815,6804,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 0 -a 192.168.0.102 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",23.29,1.96,33%,1:15.88,0,0,0,0,135696,0,0,39471,7982,2402,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 1 -a 192.168.0.102 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",23.21,1.96,33%,1:15.91,0,0,0,0,135692,0,0,38466,7692,2237,0,0,0,0,0,0,4096,0,9.848652210000001,9.8702415,47.4111673764,4.7349375000,2.4358492459,2.1280000000,1.9320000000,1.5920000000,0.0470000000,0.1180000000,0.0270000000,0.0480000000,0.0510000000,0.0110000000,0.1970000000,0.0750000000,0.1750000000,0.0420000000,0.0310000000,0.2430000000,157.6610000000,3016,48,3016,3016,3002,3002,0,0,0,0,0,0,0,0,0,128,2,0,1,6375,48,311.4010000000,22034.7940000000,0.3220000000,13.7380000000,53479.1110000000,137.7850000000,137.4770000000,0.0050000000,173.6100000000,124488,124488,67138388,67138388,122223,122223,122223,122223,0,0,2265,2265,0.9394555688,0.9394555688,47.3562998747,4.6731875000,2.5268416219,2.2340000000,1.9860000000,1.2910000000,0.0570000000,0.0370000000,0.0070000000,0.0750000000,0.0480000000,0.0270000000,0.1850000000,0.0790000000,0.1260000000,0.0430000000,0.0510000000,0.2480000000,156.6820000000,3016,48,3016,3016,3002,3002,0,0,0,0,0,0,0,0,0,128,2,0,1,6375,48,308.8770000000,22052.4540000000,0.3230000000,23.5180000000,53479.1990000000,142.0080000000,141.7020000000,0.0050000000,166.8630000000,124497,124488,67138379,67138388,122232,122232,122232,122232,0,0,2265,2256,0.9394555688,0.9394555688
0,lfw/Adrien_Brody/Adrien_Brody_0001.jpg,lfw/Adrien_Brody/Adrien_Brody_0003.jpg,False,True,0.8351131360451233,0.8351131082,91.23713612556458,75.22706985473633,16.010066270828247,13618,6803,6815,6810,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 0 -a 192.168.0.102 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",23.18,2.13,33%,1:14.77,0,0,0,0,135696,0,0,39470,8589,3268,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 1 -a 192.168.0.102 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",23.26,1.96,33%,1:14.83,0,0,0,0,135580,0,0,38462,7735,3011,0,0,0,0,0,0,4096,0,9.994877400000002,9.905917319999999,47.4225123558,4.3454375000,2.4893786188,2.0930000000,1.9360000000,1.3420000000,0.0450000000,0.0460000000,0.0520000000,0.0620000000,0.0340000000,0.0100000000,0.1850000000,0.0940000000,0.1410000000,0.0410000000,0.0290000000,0.2730000000,142.0610000000,3016,48,3016,3016,3002,3002,0,0,0,0,0,0,0,0,0,128,2,0,1,6375,48,292.7900000000,22070.3720000000,0.3200000000,19.8580000000,52343.7400000000,138.5380000000,138.2560000000,0.0050000000,154.2470000000,124488,124488,67138388,67138388,122223,122223,122223,122223,0,0,2265,2265,0.8351131082,0.8351131082,47.3233296251,4.3243125000,2.5640753927,2.0850000000,1.8990000000,1.2760000000,0.0590000000,0.0410000000,0.0170000000,0.0480000000,0.0450000000,0.0170000000,0.1810000000,0.0690000000,0.1320000000,0.0570000000,0.0490000000,0.2960000000,142.1320000000,3016,48,3016,3016,3002,3002,0,0,0,0,0,0,0,0,0,128,2,0,1,6375,48,291.5530000000,22052.9500000000,0.4380000000,98.4620000000,52343.7050000000,142.6450000000,142.3190000000,0.0050000000,148.9030000000,124497,124488,67138379,67138388,122232,122224,122223,122224,0,0,2265,2264,0.8351131082,0.8351131082
0,lfw/Adrien_Brody/Adrien_Brody_0001.jpg,lfw/Adrien_Brody/Adrien_Brody_0004.jpg,False,True,0.7223187445360943,346.0157165527,91.77386856079102,75.7605288028717,16.01333975791931,13618,6803,6815,6804,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 0 -a 192.168.0.102 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",23.03,2.15,33%,1:15.36,0,0,0,0,135748,0,0,39471,8000,3096,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 1 -a 192.168.0.102 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",23.42,1.86,33%,1:15.33,0,0,0,0,135712,0,0,38471,8037,1947,0,0,0,0,0,0,4096,0,10.012077900000001,9.910452600000001,47.4253192479,4.3309375000,2.4621263889,2.0290000000,1.9720000000,1.3960000000,0.0470000000,0.0450000000,0.0250000000,0.0430000000,0.0400000000,0.0110000000,0.1760000000,0.0910000000,0.1170000000,0.0360000000,0.0470000000,0.2530000000,155.8510000000,3016,48,3016,3016,3002,3002,0,0,0,0,0,0,0,0,0,128,2,0,1,6375,48,302.6200000000,22030.4600000000,0.3120000000,65.2420000000,52918.8600000000,132.2760000000,131.9980000000,0.0040000000,170.3400000000,124488,124488,67138388,67138388,122223,122223,122223,122223,0,0,2265,2265,0.7223187685,346.0157165527,47.3396525297,4.3141250000,2.5391618604,2.1040000000,1.9860000000,1.5940000000,0.1220000000,0.0350000000,0.0630000000,0.0490000000,0.0370000000,0.0180000000,0.1770000000,0.0710000000,0.1200000000,0.0580000000,0.0440000000,0.3080000000,156.4740000000,3016,48,3016,3016,3002,3002,0,0,0,0,0,0,0,0,0,128,2,0,1,6375,48,302.9440000000,22060.8230000000,0.3110000000,11.5330000000,52916.9690000000,139.2980000000,138.7360000000,0.0350000000,163.6400000000,124497,124488,67138379,67138388,122232,123294,122223,122232,0,0,2265,1194,0.7223187685,346.0157165527
0,lfw/Adrien_Brody/Adrien_Brody_0001.jpg,lfw/Adrien_Brody/Adrien_Brody_0005.jpg,False,True,0.6144457844487297,0.6144458055,96.21340584754944,80.01571011543274,16.1976957321167,13618,6803,6815,6816,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 0 -a 192.168.0.102 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",23.34,1.93,31%,1:19.56,0,0,0,0,135732,0,0,39469,8077,2914,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 1 -a 192.168.0.102 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",23.15,2.10,31%,1:19.53,0,0,0,0,135656,0,0,38456,8011,2258,0,0,0,0,0,0,4096,0,9.3672054,9.3935362,47.4228922990,4.4297500000,2.2771376906,2.1450000000,2.0350000000,1.3890000000,0.0500000000,0.0400000000,0.0260000000,0.0550000000,0.0340000000,0.0140000000,0.2190000000,0.0820000000,0.1320000000,0.0340000000,0.0450000000,0.2610000000,148.1680000000,3016,48,3016,3016,3002,3002,0,0,0,0,0,0,0,0,0,128,2,0,1,6375,48,302.7000000000,22030.9700000000,0.3280000000,37.8190000000,57146.9520000000,143.2510000000,142.9580000000,0.0040000000,159.4430000000,124488,124488,67138388,67138388,122223,122223,122223,122223,0,0,2265,2265,0.6144458055,0.6144458055,47.4170927877,4.4014375000,2.3482166854,2.0980000000,1.8980000000,1.3520000000,0.0610000000,0.0360000000,0.0130000000,0.0470000000,0.0390000000,0.0170000000,0.1670000000,0.0620000000,0.1190000000,0.0460000000,0.0470000000,0.2620000000,146.3190000000,3016,48,3016,3016,3002,3002,0,0,0,0,0,0,0,0,0,128,2,0,1,6375,48,303.9110000000,22026.7300000000,0.2940000000,11.3870000000,57147.1900000000,149.1650000000,148.8380000000,0.0040000000,154.7390000000,124497,124488,67138379,67138388,122232,122223,122223,122223,0,0,2265,2265,0.6144458055,0.6144458055
0,lfw/Adrien_Brody/Adrien_Brody_0001.jpg,lfw/Adrien_Brody/Adrien_Brody_0006.jpg,True,True,0.5495343109741753,0.5495342612,95.28169584274292,79.18910527229309,16.09259057044983,13618,6803,6815,6804,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 0 -a 192.168.0.102 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",23.33,1.96,32%,1:18.70,0,0,0,0,135664,0,0,39468,8944,2548,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 1 -a 192.168.0.102 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",23.34,1.97,32%,1:18.73,0,0,0,0,135656,0,0,38470,8233,1956,0,0,0,0,0,0,4096,0,9.54016036,9.53570556,47.4205029306,4.7258125000,2.3118487450,2.0160000000,1.9290000000,1.3770000000,0.0470000000,0.0430000000,0.0150000000,0.0440000000,0.0340000000,0.0170000000,0.1870000000,0.1010000000,0.1330000000,0.0450000000,0.0340000000,0.2550000000,146.6540000000,3016,48,3016,3016,3002,3002,0,0,0,0,0,0,0,0,0,128,2,0,1,6375,48,293.2300000000,22032.1370000000,0.3370000000,22.5870000000,56300.3520000000,131.5170000000,131.2270000000,0.0050000000,161.7070000000,124488,124488,67138388,67138388,122223,122223,122223,122223,0,0,2265,2265,0.5495342612,0.5495342612,47.3192446444,4.6888750000,2.3765563706,2.1690000000,2.1550000000,1.5930000000,0.0540000000,0.0410000000,0.0200000000,0.0690000000,0.0630000000,0.0160000000,0.1990000000,0.0770000000,0.1220000000,0.0450000000,0.0390000000,0.4750000000,146.4800000000,3016,48,3016,3016,3002,3002,0,0,0,0,0,0,0,0,0,128,2,0,1,6375,48,291.6010000000,22070.7020000000,0.3090000000,25.4100000000,56298.6000000000,137.4240000000,137.1000000000,0.0050000000,154.1720000000,124497,124488,67138379,67138388,122232,122232,122223,122232,0,0,2265,2256,0.5495342612,0.5495342612
0,lfw/Adrien_Brody/Adrien_Brody_0001.jpg,lfw/Adrien_Brody/Adrien_Brody_0007.jpg,False,True,0.714593411580899,0.7145934105,90.36297512054443,74.30956959724426,16.05340552330017,13618,6803,6815,6802,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 0 -a 192.168.0.102 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",23.21,2.04,34%,1:13.88,0,0,0,0,135716,0,0,39466,8326,2831,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 1 -a 192.168.0.102 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",23.34,1.90,34%,1:13.85,0,0,0,0,135676,0,0,38466,7870,3027,0,0,0,0,0,0,4096,0,10.1541612,10.089493290000002,47.3316307813,4.3902500000,2.5341290261,2.1210000000,1.9540000000,1.3210000000,0.0500000000,0.0420000000,0.0150000000,0.0500000000,0.0340000000,0.0210000000,0.1790000000,0.0800000000,0.1380000000,0.0420000000,0.0360000000,0.2320000000,152.1990000000,3016,48,3016,3016,3002,3002,0,0,0,0,0,0,0,0,0,128,2,0,1,6375,48,299.2330000000,22073.1130000000,0.3680000000,25.2110000000,51442.1580000000,132.8240000000,132.5340000000,0.0040000000,166.4040000000,124488,124488,67138388,67138388,122223,122223,122223,122223,0,0,2265,2265,0.7145934105,0.7145934105,47.3399151534,4.4010625000,2.6141120675,2.0250000000,1.9640000000,1.3080000000,0.0520000000,0.0330000000,0.0100000000,0.0400000000,0.0500000000,0.0140000000,0.1820000000,0.0860000000,0.1310000000,0.0400000000,0.0410000000,0.2680000000,151.4430000000,3016,48,3016,3016,3002,3002,0,0,0,0,0,0,0,0,0,128,2,0,1,6375,48,296.3940000000,22061.2910000000,0.3250000000,11.7410000000,51442.1670000000,138.0930000000,137.7940000000,0.0040000000,158.2950000000,124497,124488,67138379,67138388,122232,123294,122223,123294,0,0,2265,1194,0.7145934105,0.7145934105
